permite questões poder perpetradas jeitinho sobressaia sendo ruptura violenta vontade constituição	train
pessoa não presta concurso não deve cargo vitalício não ter adquirido mérito próprio logo não ter passado processo seletivo conhecimento	train
afronta isonomia cidadãos art 5º regra concurso público art 236 3ª sendo inconstitucional conforme inúmeras decisões stf	train
ótimo trabalho interionos vem prestando sociedade	train
inconstitucional antiética abusiva imoral	train
burla princípio concurso público	train
afronta constituição federal	train
pec pretende regularizar situação interinos cartórios contrariando constituição federal muitos não possuem conhecimento juridico prática serviços alçados cargo razão conchavos políticos amizades	train
pessoas responsáveis participam ativamente vida cartorária 30 anos	train
legitimar direito serviço prestado população anos décadas localidade rejeitada concursados	train
absurdo brasil base jeitinho sempre acabar concurso público	train
justiça serventuários anos labuta única coisa sabem fazer atuarem atuando	train
pessoas experientes	train
retrocesso aprovar tal medida emendas constitucionais tentativa legitimar flagrantes inconstitucionalidades	train
não falar convalidação efeitos atos ilegais segundo lei art 54 pessoas têm conhecimento situação precária desde constituição federal 1988 assim além inconstitucional ilegal tal proposta	train
pessoas vida dedicada profissão preparados serviço todos objetos investidos notebook computador impressora dedicaram vida inteira ganhar direito apenas rua não justo efetivar sim anos dedicação	train
inconstitucional concurso público maneira adequada selecionar profissionais qualificados garantir princípio igualdade	train
concurso público forma seleção estabelecida recepção princípio supremacia interesse público eficiência outros ausência observância nesse sentido consubstancia violação postulados constitucionais dentre evidente retrocesso social	train
penso câmara deputados deveria ter vergonha votar pec conteúdo totalmente inconstitucional	train
chega apadrinhamento regra concurso vai fazer concurso interinos substitutos plena consciência cargo temporário	train
justo porque concurso pessoas minimo experiencia cartório assumem	train
todos pois inconstitucional	train
pessoa nunca fez concurso cartório cai colo injusto imoral	train
dedicada vida inteira população trabalho prestamos interinos	train
concretização direito adquirido pessoas interinamente desenvolvendo atividades	train
segurança jurídica	train
ja questao resolvida tanto aberto concursos agora interesse politico herdeiros irregular cartorios querem causar injustica nesse pais ja nao respeita nada concurso publico	train
nenhum	train
afronta totalmente constituição federal	train
onde fica meritocracia absurdo total vergonha pec	train
concurso público desde constituição 1988 concurso todos deseja ingressar carreira faça legitimamente estudando passando concurso	train
aprovada pec pretende efetivar atuais interinos cartórios aprovação concurso público absurdo retrocesso moral sociedade não aguenta tipo conchavo indicações políticas antidemocráticas favorecimentos ilegais	train
elevar princípio isonomia participação coisa pública legitimar delegação serviço público concurso selecionar melhores preparados completamente inconstitucional	train
referida pec fere previsão constitucional concurso público provas títulos interinos cartórios conhecimento situação precária titularidade assim não faz sentido pec afronta princípios democráticos constituição federal 1988	train
retrocesso país nenhum fundamento problemas pessoas idôneas simples imagem familiares pessoas influentes contar aperfeiçoaram atividade saber lidar situações problemas encontradas cartórios todos dias	train
famoso trem alegria onde pessoas não concursadas alguns formação superior administrando cartórios rentáveis querem estabilizados enquanto vários concursados aprovados esperando tomar posse forma justa honesta	train
proposta viola princípio concurso público	train
direitos garantidos compromissados justiça	train
direito adquirido	train
vergonha cidadãos deste país pessoa irá ganhar governo serviço público ingresso através concurso não queiram beneficiar pessoas lastimável	train
afronta constituição federal não embasamento legal justifique pec deixando evidente interesses obscuros propõe	train
justiça dedicam anos atividade notarial registral	train
maioria respondentes tempo respondendo cartórios vida conhecimento dedicação acho justo efetivados	train
nenhum	train
efetivar concurso não boa prática representa oportunismo favorecimento precisamos implementar meritocracia interinos podem fazer concurso conquistar efetividade	train
nao existe ponto positivo	train
pessoas precisam informar sobre conteúdo nunca mencionado extinção concursos públicos apenas visa proteger pessoas tempo trabalhando nestas funções não podem simplesmente dispensadas funções descartáveis concurso continuaria acontecendo protege serventias deficitárias cidades pequenas poucos recursos difícil acesso coisa concursado nenhum quer data	train
aprovada abrirá precedentes situações semelhantes outros cargos sendo dispositivo acabar nomeações irregulares	train
pessoas vida cartorária antes devendo assegurado direitos	train
viola princípio moralidade princípio concurso público estabelecido constituinte originário	train
justiça pec 471 melhor opção interinos devem sim efetivados cartórios pois dão sangue profissão ficam dentro cartório trabalhando	train
atividade notarial registral evoluiu desde determinou ingresso concurso público provas títulos interinos podem fazer concurso público pq não fazem pq não competência passar concurso público	train
pec beneficia milhares pessoas moram interior brasil não acesso serviços notarias registrais pois cartórios próximos residências não ocupados concurseiros almejam cartórios altas rendas	train
outorgar titularidade cartório alguém não passou concurso público provas títulos quase nunca capacidade técnica gerir serventia população apedreja cartórios porque dados mão beijada ainda dias hoje	train
muitos	train
proposição absurda contraria espirito ferindo morte princípios impessoalidade moralidade	train
fere constituição lei jurisprudência stf doutrina diante somente poderá assumir cartório bacharéis direito pessoa 10 anos atividade aprovados concurso	train
agressão meritocracia presta concurso público	train
possibititar acesso cidadãos serventias ficam serem ocupadas regularizando situação frente diariamente colocando suor recursos atender pares concurseiros visam serventias alta lucratividade	train
burla concurso público nomeação incompetentes	train
nada justo interinos trabalharam vida toda cartorios principalmente todos completaram época requisitos solicitados	train
não pode propor tal pec segurança jurídica porque cargo interinos notória necessiariamente provisório tentativa burla necessidade concurso pessoas deveriam ter vergonha apoiar pec	train
protege direitos adquiridos titulares empossados governador estado após cf 1998 porém antes lei federal lei cartórios regulamentou efetivamente implementou concurso público serventia extrajudicial	train
deve ter concurso público sim	train
concurso público regra constitucional não pode ficar retrocedendo todo tempo acomodar pessoas cartório coisa séria somente concurso público poderá aferir conhecimento total legislação colocada prática todos atos diuturnamente	train
desprestigia principio concurso público insculpido artigo 37 crfb	train
notória corrupção grandes serventias estao interinos ha tempo permitido cf	train
segurança jurídica pessoas conhecimentos práticos principalmente famílias pioneiras encontram municípios interior	train
prejudica anos vem prestando excelencia serviços cartorios sociedade	train
retrocesso totalmente inconstitucional ocupam cartórios concurso público deverão prestar concurso conseguir aprovação exercer delegação estado	train
pessoas altemente capacitadas dedicaram boa parte vida prestação serviço	train
questão justiça duas décadas serventia evitar serventias pequenos municípios fechem gerando transtorno população	train
segurança jurídica	train
inconstitucionalidade conceder estabilidade pessoas exercem interinidade cartórios respeito concurso público presente indicar pedir base parlamentar voto contra pec	train
direito adquirido	train
justiça dedicou anos serviço cartorial	train
argumentos inverídicos pec verdade concursados não possuem interesse cartórios pequenos entanto 90 concursados assumem cartórios pequenos estados paulo quase 100 cartórios escolhidos cada concurso continuam vagos destinados próximo concurso não fechados pois interinos assumem temporariamente próprio notário registrador pode acumular próximo concurso	train
totalmente inconstitucional	train
cartório interior onde rentabilidade baixa não ficarão vagos	train
totalmente contraditório lei injusta falta respeito tremenda passam dias anos estudando vaga então chegar outro frente dizendo indicado aí vai	train
solução regularizar interinos devido fato metade concursados não vão assumir cartórios baixa renda	train
nao	train
inconstitucional	train
feito feito não pode questionar atos concretizados anos muitos oficiais ingressaram baseados leis estaduais não discutir	train
concordo pois muitos interino exerce melhor alguns concursados	train
não garante isonomia feito conchavos políticos	train
cartório não herança	train
projeto afronte democracia constituição federal 1988 estabeleceu concurso público forma provimento serventias vagas função pública serviços não podem ficar mãos apadrinhados políticos	train
afronta princípio eficiência burla regra concurso público permitindo pessoas não concursadas titulares cartório vergonha país deputado coragem apresentar proposta imoral indecentemente	train
vergonhoso flagrantemente inconstitucional fere moralidade impessoalidade inúmeros outros princípios retrocesso inaceitável	train
nenhum	train
acredito cartorário passa anos exercício não pode toda experienciará simplesmente jogado pra canto fim alguém totalmente inexperiente	train
trem alegria precisa impedido	train
pessoas hoje realizando forma correta trabalho não porque outro alguém fato passar concurso não sabe novo alguém irá realizar tarefas deveres serem cumpridos	train
pra rir	train
legalização grandes transtornos	train
tabelião interino toda trajetória anos anos trabalho conhecimento nada justo permanecer função efetivado	train
acho justo efetivação interinos pois vem longo anos desempenhando excelente trabalho	train
não pode concurso público órgão privado prática interinos substitutos fundamental condução cartório	train
nenhum	train
fazer justiça atuais responsáveis stf decidiu desvia dinheiro publico após 05 anos não devolver não falar descartar lixo dando suor serviço público décadas	train
absurdo jurídico inconstitucional imoral natimorta jurídica	train
totalmente inconstitucional visto fere estado democrático direito fere moralidade administrativa sabido interinos possuem nomeados títulos precários apenas manter continuidade serviços públicos	train
fere moralidade pública pois todos dependem aprovação concurso público	train
pec favorece apadrinhados políticos detrimento daqueles esforçam vaga mediante concurso público conforme preconizado cf forma corrupção deve banida vez	train
notória afronta moralidade pública	train
princípio continuidade serviços públicos evita cidades pequenas fiquem cartórios funções sociais	train
nenhum ponto positivo	train
trem alegria	train
questão justiça interinos seguram onda hoje	train
precisam finalizar votar favorável concurso pode sim existir apos todos anos ali dentro prestando serviço cartório pequenos não interessam concurseiros sim pec	train
baseada interesse particular	train
nenhum argumento favor verdadeiro enormes cartórios vagos interinos efetivados vergonha proposta congresso porque sofremos tanto moralizar país toda hora tentativa fuga concurso público	train
cartorio nao bem particular pra herdado	train
certeza concursados chegarem serventias deficitárias não vão querer assumir pois renda pouca trabalho feito amor interesse anos dedicando vidas ajudar pessoas	train
pessoas prestando serviço tanto tempo merecem efetivadas	train
melhor pessoas prepararem estudando então assumirem função tão importante pro país	train
proposta fere constituição federal princípio transparência meritocracia concurso público deve prevalecer	test
proposta imoral inconstitucional afronta todos princípios basilares administração pública	test
desde 1988 ingresso cartórios concurso público não retrocesso interinos podem prestar concurso público forma justa ingresso função pública concurso público	test
totalmente favorável pec não visa acabar concurso publico sim efetivar interinos cartórios após concurso não ocupados concursados goiás efetivação concurso 2015 muitos cartórios não escolhidos pois rentabilidade não interessante concurseiros porém independente disso trabalho continua desses respondentes merecem total respeito consideração país pois realizam excelente trabalho todo povo	test
não	test
previsão totalmente inconstitucional deve der exigido concurso público	test
segurança juridica garantindo direitos reservados antes constituição 88	test
reconhecer direitos pessoas passaram vida inteira serviço cartórios	test
pessoas precisam informarem sobre conteúdo nunca mencionado extinção concursos públicos apenas visa proteger pessoas tempo trabalhando nestas funções não podem simplesmente dispensadas funções descartáveis concurso continuaria acontecendo protege serventias deficitárias cidades pequenas poucos recursos difícil acesso coisa concursado nenhum quer	test
fere cf princípio isonomia quer registrador tabelião estude	test
pessoas capacitadas	test
pessoas dedicam anos prestando excelente serviço não podem simplesmente serem descartados	test
pessoas capacitadas dentro profissão ajuda bastante hora atendimento qualificados	test
chega concursados	test
inconstitucional imoral	test
deve estimulado concurso público atenção princípios constitucionais impessoalidade isonomia moralidade eficiência	test
vai entregar serviço público não fez concurso concursos andamento interessados preencher vagas prestando concurso	test
fere determinou realização concursos quebra princípio basilar republicano	test
proposta totalmente contra constituição federal	test
efetivar pessoas jamais mereceram onde estao	test
acabar vez apadrinhamentos políticos continuam constituição federal	test
justiça q dedicam anos atividade	test
cf aí desde 1988 tempo suficiente todos interinos estudarem passarem concurso fácil agora serem simplesmente efetivados flagrante inconstitucionalidade imoralidade falta isonomia	test
pec totalmente contrária princípios administração pública efetivação concurso público algo absurdo gera insegurança jurídica	test
inconstitucional	test
avanço atividade depende ingresso concurso pessoas passam concurso qualificadas estudando buscando avanços	test
respeito todos responsáveis substitutos dedicaram cartorários vida	test
inconstitucional imoral vergonhoso	test
fere constituição federal 1988 sobre realização concursos	test
milhares milhares pessoas todo brasil estudam anos anos décadas lograr êxito concurso público nada justo rejeição desta pec	test
concurso público forma ingresso nessa atividade pec busca efetivação não prestou concurso busca regularizar situação cartórios hereditários afronta sistema jurídico	test
verificamos violação diversos direitos fundamentais corremos risco verificar profissionais deixarem estudar aprimorar acomodar colocando risco inclusive eficiência serviço prestado cidadão segurança jurídica todos	test
proposta totalmente inconstitucional desde 1988 interinos sabiam deveriam deixar serventias	test
concurso necessário analisar conhecimentos técnicos delegatário ponto não gerarem danos estado cometerem fraudes costume não concursados	test
inconstitucional projeto visa beneficiar poucas determinadas pessoas influências cf prevê ingresso concurso população merece serviço qualidade prestado capacidade técnica tanto	test
inconstitucional passar stf vai derrubar	test
concordo pessoa responsável cargo cartorio exerce btabelião formado direito todas características exercer referido cargo justo assumir funçao definitivamente	test
absurda afronta constituição	test
proposta inconstitucional privilegio merito afronta	test
regularizará situação vários profissionais atuam profissão ha 20 anos	test
artigo 236 cláusula pétrea concurso público norma cogente não pode derrogada forma controlar boa prestação serviço público	test
estado democratico direito adotou republica deve prestigiar rigorosamente acesso cargo execicio função pública delegada através concurso publico reconhece mérito critério legitimador	test
fere necessidade provimento mediante concurso público conforme disposição expressa cf consubstanciando autêntico trem alegria substitutos atualmente responsáveis serventias	test
cargo 20 30 anos plenamente preparados continuarem prestar bons serviços população questão interesse público justificado	test
u medida patrimonialista clientelista casuística defesa interesse público secundário tão comum últimos tempos	test
ofende princípios constitucionais administração pública vai contra diversos entendimentos stf	test
muitos notórios não adaptam bem cidade escolhida cartórios ficam sempre entrando reescolha população sofre consequências melhor aprovar permanência daqueles realmente empenados entregar serviço população	test
questão justiça experiência manda demais boa prestação serviço	test
trará edtabilidade funcionários conhecimento enorme sendo serviço prestado eficiente	test
matéria inconstitucional burla concurso público favorecer pequena parcela amigos rei	test
burla obrigatoriedade realizar concurso público beneficiando pessoas indicadas prejudicando qualidade eficiência moralidade prestação serviço público	test
afronta princípios previstos constituição federal especialmente isonomia eficiência medida apenas concurso público hábil melhor seleção candidatos igualdade condições	test
inconstitucional	test
fere princípios administração pública principalmente isonomia impessoalidade	test
vergonha constituição exige concurso público desmoralização camara deputados	test
totalmente favor pec pois interinos dedicaram vida frente trabalhos cartório possuem vasta experiência atividade sim pec sim direito interino	test
imoral	test
interinos vem prestando ótimo trabalho mantendo segurança jurídica contar anos frente serventias respondendo aonde estado omisso não realizou concurso lei manda	test
respeito todos responsáveis substitutos dedicam trabalho cartorário décadas	test
vergonha legislativo probo não aprovaria escárnio concurso público projeto admite trocas cartório esquenta situações criticadas nunca devem permitidas país	test
viola constituição moralidade meritocracia	test
simplesmente fazer justiça décadas doam prol prestação desses serviços públicos efetivados dedicação amor zelo devotados favor serviços sociedade servido	test
efetiva concurso diversos interinos meritocracia deixada lado retorna tempo apenas amigos rei ocupavam posições relevantes sociedade	test
regra constitucional concurso público concurso aberto todos interinos podem estudar passar tornar titulares necessidade mudanças regras	test
inconstitucional fere principios impessoalidade fulmina meritocracia meio concursos publicos	test
nada justo interinos trabalharam vida toda cartorios principalmente todos completaram época requisitos solicitados	test
favor pec 471 pois visa combater subdelegações abandono cartório famosas rachadinhas feitas alguns concursados passam concurso não botam pés dentro cartório vivem povoando vários estados brasileiros práticas	test
interior interinos trabalham amor profissão sempre facilitando vida população concurseiro nenhum disposto ganhar pouco	test
proposta claramente contraria interesses publicos principios administração pública especialmente principio moralidade isonomia	test
pec volta selecionados escuras tribunais volta cartório pai filho chega admirar vossas excelências congresso nacional	test
não injustos pessoas capacitadas lá vários anos	test
concurso concurso não importa decurso tempo	test
serventias ficam vagas interinos permanecem tempo todo pois inexplicavelmente não realizados concursos fica fácil burlar constituição ficam inertes cumprir determina carta magna fazem emenda sob justificativa não cumprido vamos legalizar ilegalidade outra questão falar vai deixar desamparados interino experiências não justificativa pois sabem interinos dia sair	test
titularidade cartórios deve preenchida através concurso público não hereditariedade distancia critérios técnicos objetivos tão prezados administração pública serviço público geral	test
aprovada vai morrer ação direta inconstitucionalidade	test
não concurso alguns estados porque beneficiados omissão forçam tal situação vide alagoas onde toda comissão concurso declarou suspeita obrigando cnj recrutar juízes outros estados	test
pessoa responsável cargo exerce tabelião formado direito todas características cartório exigir justo assumir funçao definitivamente	test
descumprimentonda cf tange necessidade concurso público efetivação cargo concurso público meio justo democrático assegurar exercício cargo tamanha relevância	test
pec corrupção corrupto pode apoiar pec contraria tudo cnj stf construíram longo anos quanto necessidade concurso público ingressar cartórios	test
efetivação concurso público substitutos temporários serviços notariais registros públicos violação princípios moralidade isonomia concurso público inerentes república inconstitucionalidade manifesta	test
obrigatório ingresso atividade concurso público provas título não corporativismo	test
fará jus 39 anos cartório interior ninguém vai querer ficar simplesmente espera maior	test
fazer justiça interinos anos dedicam vossa vida trabalho cartorário amor dedicação	test
não	test
perpetuação coronelismo notarial parentes detém poder sempre privilegiados detrimento competência preparo técnico	test
injusto desleal inconstitucional covardia passam anos estudando cf exige concurso público chega padrinhos amigos indicações chega hereditáriedade nepotismo	test
segurança juridica garantindo direitos reservados antes constituição 88 trabalha dedicou vida toda cartorios atualmente sendo despejados apoio	test
reconhecimento àqueles tempo vem dedicando prestação serviços indispensáveis sociedade	test
total absoluto retrocesso país perde população pois interno maior parte não modernizam gestão possuem conhecimento adequados realização serviço	test
flagrante inconstitucionalidade	test
todos pontos sao negativos efetivar pessoas concurso nunca bom	test
concurso público forma democrática acesso titularidade serventias extrajudiciais pec imoral inconstitucional não podemos permitir violação constituição federal 1988	test
serventuário poderá assumir serventia forma justa através concurso	test
interinos 10 anos cartórios contrariando constituição federal exige concurso 6 meses ainda não aprenderam sentido tempo passado h	test
eivada inconstitucionalidade pois fere direito constitucional necessidade concurso público receber delegação serviços notariais art 236 além desarmonia democracia	val
muitos interinos lá trabalhando arduamente todos dias muitos concursados mal pisam cartório deixam mão substituto	val
maioria concursados não ficam definitivamente localidade onde assumem maioria serventias vagas localidades distantes ficam tempo apenas abandonam fato	val
fere constituição federal estado democrático direito	val
comentários	val
pessoas doaram vida inteira faça contas 1988 cá pessoas totalmente dedicadas concurso ter sido momento não deixar situação arrastando anos fio vivem disso então justo tornarem efetivos	val
bom trabalho vem desempenhando	val
inconstitucional injusto imoral	val
flagrantemente inconstitucional fere princípios basilares doutrinas leis completa aberração jurídica único intuito propagar injustiças distribuindo serventias justo merecimento diram milhares pessoas dedicaram fazer concursos	val
nenhum	val
fazendo justiça trabalhadores exerceram profissão digna honesta vendo trabalho vida inteira respeito devoção	val
justiça delegatários substitutos dedicam anos atividade notarial registral direitos reconhecidos trabalho exercido classe	val
absurdo anacronismo perante ordenamento jurídico atividade técnica exige profissional qualificado	val
fere princípio concurso público permite dar oportunidades iguais todos efetiva pessoas indicadas função pública detrimento daqueles esforçam meio estudos dedicação alcançar delegação concurso	val
interessante ingresso através concurso público	val
antes constituição obrigatório concurso cumprir constituição interinos inclusive dez anos inclusive benefício poder prestar concurso formado direito	val
inconstitucional imoral tentar tirar obrigatoriedade concursos beneficiar amigos juízes indicados anteriormente assumir cartório vago remoção antigo titular retrocesso democrático	val
irá tirar sustento família pois quase 40 anos serviço idade não sei fazer outra coisa	val
não	val
acho justo efetivação interinos pois conheço interinos 36 anos cartorio vida merece estabilidade	val
justiça interinos realizam serviços diversos impedimentos não oficial funcionários ajudando estabilidade mesmos precisar alterar ctps frequência	val
pec jeitinho brasileiro interinos querendo efetivados concurso público	val
afronta constituição federal absurdo pec	val
tratando serviços compulsórios equivalentes serviços públicos hereditariedade descabida república	val
retrocesso incompatível espera estado social democrático direito século xxi	val
trem alegria absurdo chance passar concurso aberta todos querem entrar porta trás tão bem preparados tantos anos atividade não conseguem superar concorrência	val
princípio impessoalidade afronta reconhecer pessoas não entraram meio concurso atividade necessidade segurança jurídica	val
pra tabelião amigo deputado complicado país quer sair corrupção querem fazer leis auto favorecer	val
concursados passam outros concursos abandonam	val
nao sim pra pec muitos cartorios pequenos vai fechar concurseiros so querem cartorios grandes vai pra pequenos nao renda deixam alguem lugar desistem cartorio	val
nenhum	val
fere regra ouro concurso público	val
pec beneficia apadrinhados ganharam cartório mãos beijadas concurso público	val
caminho contrário supressão concursos públicos retrocesso precedentes	val
acho pessoas querem entrar parabéns porém não pesam modo algum interinos dedicaram vidas lá capacidade	val
vergonha pec fere preceitos fundamentais democracia cf	val
cartório concurso público	val
nenhum	val
país democrático brasil função pública deve entregue eleitos vontade popular aprovados concurso público qualquer outra medida contrária mandamentos fere mortalmente constituição federal lei máxima país	val
continua trabalho nênega	val
afronta democracia ofende constituição 1988	val
pontos negativos	val
não	val
proposto emenda constituição envergonha sociedade brasileira serviços notariais registro devem providos através concurso público meritocracia	val
privatização serviços notariais registro respeitou direitos daqueles haviam feito concurso agora exercendo função forma privada forma art 32 adct constituição federal 88	val
justiça interinos evitar cartórios deficitários fechados	val
notado despreparo assumiu serventias através concursos públicos não avaliam especificamente sobre oficio colocando pessoas despreparadas gerando transtornos população	val
serviço funciona bem alguns municípios deficitários serviço continuaria pois concurseiro não assume cartórios renda	val
muitos fizeram concurso assumiram cartórios importantes interinos perderam cartório pec aprovada entrarão justiça reaver cartório perdido	val
inconstitucional	val
concurso público livre acesso funções públicas fim apadrinhamento político voto contra pec 471	val
merecem ficar pois luta tempo anos dedicação	val
afronta constituição moral simples fato desta aberração votação vergonha câmara povo brasileiro	val
faz justiça àqueles encontram empossados vácuo regulamentação inércia legislativa	val
não devemos retroceder	val
cria quimera jurídica valida usucapião função falta técnica ofensa cláusula pétrea serviços cartoriais não domínio não atribuições únicas estrutura pública não suscetível apropriação	val
totalmente inconstitucional afronte constituição federal	val
absurdo trem alegria afronta total moralidade isonomia legalidade	val
fere diretamente princípios administração pública beneficiando pessoas não fizeram concursos públicos manterem serventias vai contramão toda doutrina jurisprudência	val
ótimo trabalho vem sendo prestado sociedade	val
fere constituição federal além privilegiar não efetivamente concorreram estudaram fazer concurso público verdadeiro trem alegria explora irregularmente instituições cartorárias brasil principalmente arrecadam	val
lei regularizará situação interinos argo 30 anos	val
preservar direito pessoas exercendo profissão forma regular desde antes lei fexeral regulamentou profissão questão justiça	val
pois possuem anos anos experiência pessoas dedicaram dedica vida serventia nada justo efetivação	val
pessoas dedicadas vivem função cumpre todas responsabilidades	val
não justificativa plausível convalidação interinos titulares serventias notariais registrais concedendo fé pública àqueles sequer aprovados concurso público perpetuando insegurança jurídica favorecendo pessoas determinadas	val
ocupação cargo público pode concurso cidade cambuquira mg menos 15mil habitantes cartorários concursado falar cidade pequena não interesse concursado maior mentira mundo	val
previsão constitucional concurso	val
efetivação demonstrará bagunça brasil muita farra nesse país assim projeto abuso autoridade brasil sempre querem transformar errado certo país precisa vergonha cara	val
não apadrinhamento sim concurso público	val
cartório não herança cartório concurso	val
desconformidade constituição república legalizando situação diversos nomeados modo irregular exercício função desvalorização classe	val
justiça prestou concurso assim roubado titularidade	val
acredito cartorário passa anos exercício não pode toda experienciará simplesmente jogado pra canto fim alguém totalmente inexperiente	val
legalização abuso parte membros judiciário indicam pessoas ocupar serventias muitas vezes benefício próprio	val
inconstitucional imoral quer delegatório estude passe concurso	val
brincadeira povo brasileiro tapa cara sociedade interino não fez concurso não pode efetivado função pública definitivamente simples assim	val
cartórios não podem perpetuarem mão algumas famílias devem ir concurso reciclagem melhora contínua serviços prestados vamos respeitar carta magna país	val
inconstitucional ingresso serviço público dá mediante concurso público ferindo princípio constitucional isonomia além princípios administrativos impessoalidade moralidade	val
inconstitucional pois afronta principios democracia impessoalidade quais fundamentam concurso público	val
inconstitucional necessidade concurso público	val
viola constituição	val
direitos iguais pessoas estudando pra passar concurso aí zé bonitinho q acomodado rouba vaga não justo	val
profissionais despreparados assumindo cartórios trazendo insegurança registros	val
nada justo interinos vem prestando serviço sério justo qualidade permaneça cargo aprovação dessa pec sinônimo justiça inúmeros cidadãos pais mães família prestam serviço excelência	val
comprometimento experiência registro trabalho eficaz durante décadas	val
injusto não aprovada sempre sofreu serventia baixa renda manteve firme forte pois não administrou serventia dinheiro sim dedicação profissão	val
concurso profissional altamente capacitado	val
concurso público forma democrática acesso titularidade serventias extrajudiciais pec imoral inconstitucional	val
pec finalidade apenas forma apadrinhar favorecidos governo fere princípios constituição	val
concordo tabelião responsável cartório formado direito preenche todos requisitos cargo requer	val
referida pec fere previsão constitucional concurso público provas títulos interinos cartórios conhecimento situação precária titularidade assim não faz sentido pec afronta princípios democráticos constituição federal 1988	val
nítido interesse pessoal total afronta exige prévio concurso público provas títulos querem estabilizar interinos prestar concurso absurdo	val
valorizar prática adquiriu conhecimentos desempenhar melhor trabalho	val
31	val
